Unnamed: 0,id,title,username,participants,datestamp,checked
,1628947232,Будь у безпеці! Переселенці,evacuationukraine,31321,2022-07-23 21:51:07.063526,False
,1419524556,Укрзалізниця,UkrzalInfo,346685,2022-07-23 21:51:09.166048,False
,1659159251,Дмитро Орлов - Енергодарський міський голова,orlovdmytroEn,39564,2022-07-23 21:51:09.418215,False
,1222148901,Людмила Денiсова,denisova_liudmyla,13965,2022-07-23 21:51:09.644617,False
,1323012452,ДПСУ | Держприкордонслужба,DPSUkr,42778,2022-07-23 21:51:09.869213,False
,1578496880,Петро Оленич | Заступник мера Києва з IT,olenych_digital,13223,2022-07-23 21:51:11.669444,False
,1192400813,Игорь Терехов,ihor_terekhov,44441,2022-07-23 21:51:11.893056,False
,1247556894,КМДА – офіційний канал,KyivCityOfficial,485287,2022-07-23 21:51:12.114056,False
,1200276630,МОЗ України,mozofficial,42590,2022-07-23 21:51:12.349516,False
,1596033298,🇺🇦 Дмитро Лунін / Полтавська ОДА (ОВА),DMYTROLUNIN,130212,2022-07-23 21:51:14.894022,False
,1167049593,Власть Влащенко,vvlashchenko,6070,2022-07-23 21:51:18.091788,False
,1294364863,🇺🇦Павло Кириленко / Донецька ОДА (ОВА),pavlokyrylenko_donoda,29115,2022-07-23 21:51:25.120530,False
,1422899994,Олена Шуляк — голова партії «Слуга народу»,Shpylka_Shuliak,2182,2022-07-23 21:51:27.107067,False
,1449170272,Дмитро Живицький / Сумська ОВА,Zhyvytskyy,106701,2022-07-23 21:51:27.993731,False
,1371422101,Запорізька обласна військова адміністрація,zoda_gov_ua,43261,2022-07-23 21:51:28.227094,False
,1668595829,🇺🇦 КИРИЛО ТИМОШЕНКО 🇺🇦 Kirill Timoshenko 🇺🇦,kt20220224,21477,2022-07-23 21:51:29.050788,False
,1728179795,🇺🇦 Дмитро Бутрій / Херcонська ОДА (ОВА),khersonskaODA,9417,2022-07-23 21:51:31.415902,False
,1676224863,🇺🇦 Юрій Погуляйко/ Волинська ОДА (ОВА),volynskaODA,39505,2022-07-23 21:51:31.724189,False
,1210629374,СКіЧКО / Черкаська ОДА,AleksandrSkichko,212997,2022-07-23 21:51:32.645367,False
,1388867242,Україна-ЄС,comeuroint,309,2022-07-23 21:51:32.951894,False
,1322839580,Черкаська міська рада,cherkasy_rada,1992,2022-07-23 21:51:33.685065,False
,1440408708,Forbes Ukraine,Forbes_Ukraine_official,10525,2022-07-23 21:51:34.180592,False
,1336705608,Патрульна поліція Києва,kyivpatrol,10560,2022-07-23 21:51:34.849900,False
,1133451516,Офіс Генерального прокурора,pgo_gov_ua,10732,2022-07-23 21:51:35.993650,False
,1299306101,Київська міська прокуратура,kyiv_pro_office,1579,2022-07-23 21:51:36.944001,False
,1316158577,Суспільне Харків,suspilnekharkiv,112030,2022-07-23 21:51:38.996773,False
,1709025077,🇺🇦 В'ячеслав Чаус/ Чернігівська ОДА (ОВА),chernigivskaODA,63002,2022-07-23 21:51:41.004487,False
,1533704435,Марія Чорна🇺🇦,chornamary,68240,2022-07-23 21:51:41.320559,False
,1333345656,Олександр Мамай,oleksandrmamay,71034,2022-07-23 21:51:45.137343,False
,1398531067,Вінницька міська рада,vmroficial,113334,2022-07-23 21:51:53.128927,False
,1395451700,Харьков Life | Украина 🇺🇦,kharkivlife,544771,2022-07-23 21:51:56.095262,False
,1263329895,Суспільне Вінниця,suspilne_vinnytsia,97994,2022-07-23 21:51:56.401809,False
,1513049624,Форпост Янченко,HYanchenko,1861,2022-07-23 21:51:56.654551,False
,1652034647,инста-детектив,instadetective,60,2022-07-23 21:52:02.341342,False
,1352929514,Большая Деолигархизация,deoligarh,124,2022-07-23 21:52:47.375001,False
,1274997766,Усы Тарковского,kinoklubb,1197,2022-07-23 21:53:19.518597,False
,1282673785,Україна 24/7,ukraina24tg,12128,2022-07-23 21:56:44.561574,False
,1516861318,LIABEDZKA,aliabedzka,45,2022-07-23 21:59:04.577891,False
,1347011482,"Беларуская партыя ""Зялёныя""",belgreens,71,2022-07-23 21:59:05.598676,False
,1260471035,RU DELFI,rudelfi,8765,2022-07-23 21:59:09.651251,False
,1230320117,КОНСТИТУЦИЯ,konstituciya_bel,306,2022-07-23 21:59:10.605777,False
,1159255219,БГУ 97 АССОЦИАЦИЯ,BSU97association,250,2022-07-23 22:00:12.294934,False
,1649269854,Правительство Беларуси,government_by,15728,2022-07-23 22:00:26.590247,False
,1275682953,ДВИЖ,dvizhbel,590,2022-07-23 22:00:42.030331,False
,1239101515,Гаага плачет,thehagueiscrying,710,2022-07-23 22:00:50.422620,False
,1271484677,Orsha.eu навіны пра Оршу,orshaeu,636,2022-07-23 22:00:51.156560,False
,1151404359,Медиазона — все новости и статьи,mediazonalinks,3545,2022-07-23 22:01:18.544048,False
,1026938635,Смирнов,smirnovmz,24812,2022-07-23 22:01:37.438906,False
,1140809683,The Bell,thebell_io,94905,2022-07-23 22:02:04.626174,False
,1014256158,Темпаче!,trsch,3078,2022-07-23 22:02:37.035476,False
,1764513358,Синдром Парето,paretosyndrome,1842,2022-07-23 22:02:38.758578,False
,1333015659,BEROC,berocBelarus,1303,2022-07-23 22:02:39.037861,False
,1193884501,Суседзі Захаранкі,susedzizacharanki_channel,302,2022-07-23 22:03:13.412785,False
,1409049434,"Ковальская Слобода: ЖКХ, благоустройство",kovalski_channel,150,2022-07-23 22:03:14.487010,False
,1309609094,Чкаловский | Потерял/Нашел,chkalov_mikroraion_lost_n_found,356,2022-07-23 22:03:14.762710,False
,1214391904,Глаза Минска - Юг,glazayug,536,2022-07-23 22:03:15.743488,False
,1246252376,Пенсионеры 97% Беларусь,jivaiagazeta,1807,2022-07-23 22:03:22.729396,False
,1484912691,Ковальские Кудесницы,kovalkud,133,2022-07-23 22:03:29.550206,False
,1410113657,Свабодны Мiнск-Свет - Навiны,free_minsk_world_channel,49,2022-07-23 22:03:35.626136,False
,1265803714,Канал Могилевская - Жуковского,mogil1424,46,2022-07-23 22:03:45.532346,False
,1239905438,Минск Сейчас,,4165,2022-07-23 22:03:51.049730,False
,1255514364,sekktor | магчымасці для культурных і творчых людзей Беларусі,sekktor,1485,2022-07-23 22:04:24.898679,False
,1170174492,budzma.org,budzmaby,2455,2022-07-23 22:04:36.663783,False
,1302483447,Выдавецтва Янушкевіч,januskevicbooks,990,2022-07-23 22:04:36.925980,False
,1154832410,Добры канал,bydobryby,120,2022-07-23 22:04:41.731400,False
,1329911570,VOLNY CHOR / ВОЛЬНЫ ХОР,volnychor,300,2022-07-23 22:04:42.646496,False
,1393332371,Андрэй Хадановіч,akhadanovich,557,2022-07-23 22:04:42.926160,False
,1454915617,НЕ САХАР,svetlanarodnaya_nesahar,37,2022-07-23 22:04:45.810691,False
,1371501255,Народная амбасада Беларусі ў Бразыліі,belarusbrasil,24,2022-07-23 22:04:46.051283,False
,1303250122,Евровидение ▪ Eurovision,eurovisiontelegram,5622,2022-07-23 22:04:55.759241,False
,1486137996,Працоўная група КР па падтрымцы беларускай мовы і культуры,bmova_rada,57,2022-07-23 22:04:56.793166,False
,1400561085,Arts KiT: Центр культурных инициатив,artskitminsk,113,2022-07-23 22:04:58.903887,False
,1313043244,Заспявай-7,zaspiavaiby,43,2022-07-23 22:05:01.687487,False
,1340138981,Tradycyja,tradycyja,332,2022-07-23 22:05:01.949168,False
,1185342166,Chrysalis Mag,chrysalismag,393,2022-07-23 22:05:04.744394,False
,1369628224,AviaticA,AviaticA,1586,2022-07-23 22:05:10.534170,False
,1081851347,FlightMode,aviationmode,15904,2022-07-23 22:05:11.459346,False
,1260344485,"Ну чё, народ, погнали!",ranarod,95471,2022-07-23 22:05:11.680221,False
,1248493736,AviaComments,AviaComments,5727,2022-07-23 22:05:11.933997,False
,1313262929,Авиатранспортное обозрение,atojournal,2243,2022-07-23 22:05:12.192625,False
,1106786320,AviaChatChannel,aviachatchannel,8052,2022-07-23 22:05:14.001145,False
,1208357880,Собирай рюкзак,sobiray_rukzak,25513,2022-07-23 22:05:14.955613,False
,1227068077,Пограничный комитет Беларуси,gpkgovby,10944,2022-07-23 22:05:15.243803,False
,1319370046,Крылья войны,wingsofwar,22522,2022-07-23 22:05:15.542300,False
,1129824569,Авиадиспетчер,aviadispet4er,35049,2022-07-23 22:05:15.780568,False
,1213712690,Работа в авиации,aviahh,4819,2022-07-23 22:05:16.100492,False
,1251217154,Fighterbomber,fighter_bomber,150383,2022-07-23 22:05:16.615218,False
,1342511514,AVIAINCIDENT,aviaincident,20853,2022-07-23 22:05:16.870281,False
,1141881396,Вертолатте,vertolatte,3773,2022-07-23 22:05:20.814573,False
,1398591223,BelAviaNews,belavianews,1060,2022-07-23 22:05:22.700933,False
,1166398892,Феминистское Антивоенное Сопротивление,femagainstwar,33700,2022-07-23 22:05:24.461517,False
,1190518913,Фемгруппа КС,femgroupbelarus,367,2022-07-23 22:05:41.463229,False
,1105127978,Женщина пишет,readwomanread,7142,2022-07-23 22:05:42.303491,False
,1328778350,Свободный Столин,stolin_strana,220,2022-07-23 22:05:42.546604,False
,1054481184,Женская власть 💙💛🤍❤️🤍,vlast_Zh,23792,2022-07-23 22:05:43.533280,False
,1198317696,Письма в клеточку,pzk_bel,556,2022-07-23 22:05:46.193869,False
,1066123382,дочь разбойника,megabitch,33098,2022-07-23 22:05:47.127006,False
,1270695910,ProBY,kuluar_pro,170,2022-07-23 22:05:47.380531,False
,1414900475,Americantruckbusiness,american_truckbusiness,589,2022-07-23 22:05:49.207273,False
,1222045876,СИБ 97% Смелые люди с инвалидностью Беларуси♥️♥️♥️ Светлых Их Большинство! ♥️✊✌️,sib_97,111,2022-07-23 22:05:51.225140,False
,1378593271,Информация в шапке канала.,rassvetB,7,2022-07-23 22:05:52.427057,False
,1007303014,Медуза — все новости,meduza_news,133705,2022-07-23 22:05:53.775898,False
,1281457304,Беларусь Сейчас,seychas_belarus,2578,2022-07-23 22:06:04.610122,False
,1110960718,Футляр от виолончели,rospres,163182,2022-07-23 22:06:12.866468,False
,1136082758,КАК-ТО ВОТ ТАК,kaktovottak,127718,2022-07-23 22:06:13.101519,False
,1570201906,ByMapka,bymapka,30,2022-07-23 22:06:24.333261,False
,1239289528,Беларусы в Польше,BelarusPoland,27897,2022-07-23 22:06:24.572293,False
,1504574492,Варшава: акцыі і падзеі ад АК і ОМ,belakcyji,587,2022-07-23 22:06:29.280219,False
,1482685625,Солидарность Беларусь,solidarnoscby,34,2022-07-23 22:06:39.137650,False
,1428626271,PanaceyaSPB,panaceyaSPB,237,2022-07-23 22:06:41.065363,False
,1425431831,СВОБОДНЫЙ ПРОФСОЮЗ,profbelonline,303,2022-07-23 22:06:41.359165,False
,1797685748,Слово Беларусов,slovobelarusov,46,2022-07-23 22:06:41.663703,False
,1261738674,Samopomoch,samopomoch,744,2022-07-23 22:06:42.071795,False
,1255438027,Чистые Когниции,pure_cognitions,11414,2022-07-23 22:06:42.407878,False
,1310140157,Беларускі Моладзевы Хаб у Варшаве,polskastudent,2048,2022-07-23 22:06:43.381839,False
,1236191804,Чижовка Чыжоўка (Семь чижей ИнфоПоле),chijinfo,164,2022-07-23 22:06:45.162884,False
,1360331121,Office Life Бизнес-новости,officelife_media,3033,2022-07-23 22:06:48.007502,False
,1705307984,Сойка,flysojkafly,231,2022-07-23 22:06:49.039602,False
,1197363285,"Украина Сейчас: новости, война, Россия",u_now,1558820,2022-07-23 22:06:53.400898,False
,1378693534,ЯДНАЙСЯ,supolka_by,1080,2022-07-23 22:06:53.713170,False
,1261608165,Варшава Новости | The Warsaw,thewwarsaw,12899,2022-07-23 22:06:55.767920,False
,1465190483,MovaMed,bydoctorby,368,2022-07-23 22:06:56.552644,False
,1569959728,Нация Лидеров,nationofleaders_channel,1064,2022-07-23 22:06:56.781403,False
,1788915103,BelarusUnion,belarusunion,753,2022-07-23 22:07:05.066544,False
,1439326736,Smartpress.by,smartpress,20630,2022-07-23 22:07:06.618527,False
,1479809789,Radio Gaaga,radiogaaga,2242,2022-07-23 22:07:07.711505,False
,1206852051,Правовой БГМУ,tradeunionBSMU,161,2022-07-23 22:07:09.633198,False
,1410285051,Супер Мова,supermova,2236,2022-07-23 22:07:10.997186,False
,1517162437,Празрысты Магілёў,transparentmogilev,588,2022-07-23 22:07:13.441857,False
,1360059656,Вольный профсоюз БГУ,volnyBDY,268,2022-07-23 22:07:14.133251,False
,1197814969,Дмитрий Болкунец,bolkunets,4076,2022-07-23 22:07:15.348118,False
,1079091598,Пикабу,pikabu,264287,2022-07-23 22:07:17.582862,False
,1070547148,Legalize Belarus News,LegalizeBelarus,652,2022-07-23 22:07:18.715677,False
,1475798150,🤍 ВДМУ - РАЗАМ ❤️ ВГМУ - ВМЕСТЕ🤍,vsmu_razam,101,2022-07-23 22:07:22.034093,False
,1073057945,KP.BY,kpbel,1021,2022-07-23 22:07:24.065448,False
,1301218001,Blizko.by | Близкие Новости,blizkoby,687,2022-07-23 22:07:24.344739,False
,1120334689,лидер мнений среди удобрений,ludobreniya,137033,2022-07-23 22:07:25.519201,False
,1279893191,belonews,belonewsBY,4537,2022-07-23 22:07:25.747766,False
,1126725076,Факультет Экстремизма ГрГУ,grsuperemeny,300,2022-07-23 22:07:30.615169,False
,1269782994,"Газета ""Медицинский вестник""",Medvestnikby,560,2022-07-23 22:07:42.391906,False
,1193826573,ImFreedom - новости,ImFreedomNews,154,2022-07-23 22:07:43.349493,False
,1404131849,Без паники | Коронавирус | Оспа обезьян,coronavirusN,4620,2022-07-23 22:07:43.578643,False
,1457483111,Media MED Puzzle,MediaMedPuzzle,643,2022-07-23 22:07:47.875134,False
,1347007349,Вольны БДУ,svbodniiBSU,167,2022-07-23 22:07:53.155945,False
,1399982350,Безвольные каменщики,kamenschiki,36316,2022-07-23 22:07:57.910118,False
,1574882457,Lavonczyk,lavonczyk,323,2022-07-23 22:08:09.569727,False
,1169951342,юрист Александр Жук,lawyerzhuk,808,2022-07-23 22:08:10.569754,False
,1735232241,Гасцёўня Маляваныча,malyavanych_official,580,2022-07-23 22:08:13.883489,False
,1489789706,Вольная Лошица,volnayaLoshica,430,2022-07-23 22:08:19.646949,False
,1517422725,Канал: Шарики (Партизанская) NEW!,shariki_ch,16,2022-07-23 22:08:19.878750,False
,1405473492,Фатограф Аляксей Змагарскi,zmagarskiy_a_photography,133,2022-07-23 22:08:21.638815,False
,1462276640,Seattle Belarusians,belarusea,55,2022-07-23 22:08:23.632172,False
,1385784229,Пул Фр🇫🇷⚪️🔴⚪️🇺🇦,pulFrance,218,2022-07-23 22:08:25.687442,False
,1268306866,МИНСК-ЮЖНЫЙ ❤️✊✌️,SouthMinsk95,53,2022-07-23 22:08:28.616458,False
,1404379172,"Газета ""Малиновка""",robin_news,86,2022-07-23 22:08:29.745283,False
,1352424153,"""НАБУ"" - Незалежнае Аб'яднанне Беларусаў Украіны",kievbel,196,2022-07-23 22:08:30.591134,False
,1326754943,"Уручье-Инфо (Уручье, Копище, Военный городок, Озерище, 9 км)",minsk109okrug,972,2022-07-23 22:08:31.115981,False
,1388303005,Тракторный чат - инфоканал,traktornyjkanal,177,2022-07-23 22:08:31.619700,False
,1425736772,Чижовка для Жизни,chizhovka_minsk,47,2022-07-23 22:08:33.465966,False
,1431721408,Грушевка - Я выхожу!,grushevka_vyhodi,34,2022-07-23 22:08:33.735135,False
,1381616355,Малиновка 5/6 News,Malinovka6News,203,2022-07-23 22:08:34.000460,False
,1198857648,Беларусы Санкт-Петербурга,spb_belarus,875,2022-07-23 22:08:35.656678,False
,1346392199,Редакция SJ: Региональный самоиздат Беларуси.,silver_journal,102,2022-07-23 22:08:36.298224,False
,1204261086,Беларускi крызiсны цэнтр у Львове,belaruscentrlviv,456,2022-07-23 22:08:36.550212,False
,1377012884,Беларуский Дневник,belarus_dzen,228,2022-07-23 22:08:37.112615,False
,1207172762,Пушкари Lounge (канал),pushkarilounge,17,2022-07-23 22:08:41.125662,False
,1404683183,Беларускі Дом ва Украіне,beldomuareserv,1206,2022-07-23 22:08:43.849391,False
,1432206770,Барановичи Свободные,brnvch,313,2022-07-23 22:08:44.822499,False
,1296627780,Кальварийская-Бирюзова-Скрыганова,calvaria_97,60,2022-07-23 22:08:45.070568,False
,1404953129,Канал: Партизанская (Шарики),partizanskaya_ch,31,2022-07-23 22:08:45.890053,False
,1184404477,Вяснянка 98%,viasnianka98_channel,174,2022-07-23 22:08:46.860774,False
,1381871452,«ВЕЧЕРНЯЯ СТЕПЯНКА»,stepyankaNEWS,237,2022-07-23 22:08:50.140921,False
,1249884773,Малиновка и соседи 🟦🟨🤝⬜🟥⬜,malina_digest,178,2022-07-23 22:08:50.370606,False
,1220498150,Чечота 36 (канал),chechota36,132,2022-07-23 22:08:50.919564,False
,1230142336,BY_UA акции и события беларусов в Украине,belaukrina,441,2022-07-23 22:08:54.865614,False
,1319481465,Музей валуноў - экскурсія,muziej_valunou_exkursija,31,2022-07-23 22:08:56.246831,False
,1137657151,r/ретранслятор,retra,136786,2022-07-23 22:08:59.855694,False
,1059699800,Могутин,mogutinik,13934,2022-07-23 22:09:03.746804,False
,1568862771,Internet Protection Society,safe_runet,3709,2022-07-23 22:09:09.093633,False
,1024068640,AstroAlert | Наблюдательная астрономия,astroalert,6415,2022-07-23 22:09:10.957472,False
,1139396563,MH17,mh17NL,741,2022-07-23 22:09:12.995150,False
,1442587854,Sashmannet,sashmannet,48,2022-07-23 22:09:16.019377,False
,1475429571,Живёт же Беларусь!,ZhivetZheBelarus,6398,2022-07-23 22:09:19.004964,False
,1155668028,ЯП-События,yapnews,30863,2022-07-23 22:09:26.826017,False
,1456010768,Nation Geographic,NationGeographic,431347,2022-07-23 22:09:45.615549,False
,1135818819,КБ,Cbpub,601811,2022-07-23 22:09:54.689607,False
,1249605599,Обои для телефона,bgwlppr,1627,2022-07-23 22:09:56.736451,False
,1556345863,ИП/Бизнес Грузия,ipgeorgia,3118,2022-07-23 22:10:26.665918,False
,1440942397,Петя любит жить!,petyaploskov,14499,2022-07-23 22:10:27.101923,False
,1185856743,Tbilisi_life,Tbilisi_life,19372,2022-07-23 22:10:27.435141,False
,1186082632,ГРАНИЦА ГРУЗИИ 🇬🇪,verhniy_lars,44656,2022-07-23 22:10:33.109540,False
,1757752750,АБФ в Грузии,abf_georgia,167,2022-07-23 22:10:33.346775,False
,1260279905,БЕЛАРУСЫ В ГРУЗИИ🇬🇪,freedomhouseingeorgia,1117,2022-07-23 22:10:33.591172,False
,1388650724,Палявая пошта,poshtabel,2080,2022-07-23 22:10:35.739198,False
,1346461524,Telegram Info Беларусь,tginfobe,146,2022-07-23 22:10:35.965242,False
,1375521341,Белорусы и рынок,belrynok,3095,2022-07-23 22:10:36.191936,False
,1244192734,Редакция вещает,tginfolive,1934,2022-07-23 22:10:36.629580,False
,1253420624,Крыпта_Беларусь,cryptobelarusik,2126,2022-07-23 22:10:37.539887,False
,1200090707,Белорусский Футбол,belarus_football,3926,2022-07-23 22:10:43.474629,False
,1336220335,Grodno Zello,GrodnoZello,2946,2022-07-23 22:10:43.755396,False
,1269553115,Академия,academybssf,159,2022-07-23 22:10:56.805636,False
,1570246547,"Беларускі полк ""ПАГОНЯ""",belpolk_pagonya,5252,2022-07-23 22:10:57.873841,False
,1547985941,Александр Кухта,aliaksandr_kukhta,794,2022-07-23 22:11:16.817761,False
,1216148501,Katolik.life,gomelcatholic,167,2022-07-23 22:11:18.837759,False
,1271476132,Беларускае Радыё Рацыя,racyja,4321,2022-07-23 22:11:19.672356,False
,1415784757,Хрысьціянскі клуб,christianclub_BELARUS,226,2022-07-23 22:11:20.822922,False
,1467315095,Distant: Лятучы ўніверсітэт,dist_fly_uni,474,2022-07-23 22:11:21.064490,False
,1159852174,Cyril Hovorun,cyrilhovorun,3252,2022-07-23 22:11:21.291224,False
,1309194809,Ксёндз Барок,Barok_Rasony,501,2022-07-23 22:11:21.637709,False
,1290744021,o.thg,o_thg,1155,2022-07-23 22:11:21.863973,False
,1296654323,Ц е р к в а ч,cerkvach,17226,2022-07-23 22:11:22.087906,False
,1220511463,Православие и зомби,orthozombies,5873,2022-07-23 22:11:22.861420,False
,1258114749,Тёмная теология,darktheology,3459,2022-07-23 22:11:23.106664,False
,1453473243,Новая Жизнь Минск / New Life Church Minsk,new_life_by,1116,2022-07-23 22:11:23.343307,False
,1316994451,Белорусский Экзархат,BelExarchate,394,2022-07-23 22:11:23.581036,False
,1491513030,Батюшка Лютер ⚪️🔵⚪️,batluter,5778,2022-07-23 22:11:23.855108,False
,1087156381,БХД Беларуская хрысціянская дэмакратыя,bchd_info,105,2022-07-23 22:11:24.624273,False
,1399962196,NADZEYA: INFO Belarus in UK,INFO_Belarus_in_UK,406,2022-07-23 22:11:24.865348,False
,1498837771,Адновім Будслаў разам!,budslau,3045,2022-07-23 22:11:25.642501,False
,1338081242,Каталіцкая Беларусь: адраджэнне,catholicbelarus,475,2022-07-23 22:11:25.885881,False
,1431029375,Куфар старажытнасцяў,kufar_starazytnasc,2260,2022-07-23 22:11:28.791043,False
,1474940440,Крыніца.INFO,partalkrynica,42,2022-07-23 22:11:29.763712,False
,1273532561,Грэка-католікі Беларусі,carkva,406,2022-07-23 22:11:30.787364,False
,1327219827,Евангельская Беларусь,evbel,474,2022-07-23 22:11:31.871089,False
,1279733024,Padre Girolamo,fr_girolamo,1410,2022-07-23 22:11:33.509532,False
,1433051872,Религия сегодня,religiontoday,8644,2022-07-23 22:11:33.777925,False
,1249691130,Протопоп Аввакум,protopopavvakum,275,2022-07-23 22:11:37.642384,False
,1138146969,Рада БНР: афіцыйны канал,radabnr,180,2022-07-23 22:11:40.842557,False
,1366119255,Siabry.org - Беларусы свету,siabryorg,217,2022-07-23 22:11:41.558841,False
,1321822320,Главред - Новости Украины | Война с Россией,glavredinfo,24674,2022-07-23 22:11:44.665219,False
,1135765211,«Иллюминат»,illuminatbe,17931,2022-07-23 22:11:45.615370,False
,1454624971,Пездуза,pezduzalive,229060,2022-07-23 22:11:45.844084,False
,1004504016,Дабл Ять,otsuka_bld,232062,2022-07-23 22:11:46.099551,False
,1686704553,Vladimir Pastukhov,v_pastukhov,107577,2022-07-23 22:11:46.314668,False
,1196703784,Андрей Нечаев,aanechaev,8501,2022-07-23 22:11:46.580390,False
,1232616321,Евгений Понасенков,evgenii_ponasenkov,82959,2022-07-23 22:11:46.805542,False
,1648507380,Fair Play,fairplay0074,622,2022-07-23 22:11:47.568918,False
,1700448618,Водители⚡,drivers_97,992,2022-07-23 22:11:48.460637,False
,1099860397,РБК,rbc_news,314230,2022-07-23 22:11:49.608222,False
,1618659562,ПРОПАвамНИганда,StopPropagandaBy,47,2022-07-23 22:11:55.733203,False
,1601423054,IT ARMY of Ukraine,itarmyofukraine2022,242985,2022-07-23 22:11:57.289933,False
,1333967873,Кусь за Беларусь,kusj_za_belarus,1387,2022-07-23 22:11:58.555048,False
,1440218194,Сергей Вячеславович Чалый,sergechalychannel,21189,2022-07-23 22:12:01.575144,False
,1232716303,Народное посольство Беларуси в Литве.,BelarusInLT,77,2022-07-23 22:12:03.507485,False
,1556664057,Ютуб одного террориста,youtube_terror,459,2022-07-23 22:12:04.542409,False
,1234370268,Закрыто. Ссылка внизу,vecherniymudozvon,1861,2022-07-23 22:12:15.196050,False
,1494394215,Беларусы ў Вiльнi,belvilnius,465,2022-07-23 22:12:18.447256,False
,1136365500,Первый отдел,deptone,30468,2022-07-23 22:12:20.138472,False
,1532707539,Active Lietuva🛶🏓🥏🏂⛹🏻‍♂️🏃🏻‍♂️🏄🏻‍♂️🚵🏻‍♂️🤽🏻‍♂️,soklitva,939,2022-07-23 22:12:21.257890,False
,1089873878,IMAGURU Startup HUB,imaguru,650,2022-07-23 22:12:21.490837,False
,1393803504,Цэнтар беларускай культуры й супольнасьці ў Вільні,vilniaus20,325,2022-07-23 22:12:21.722623,False
,1482007583,Что за жизнь?,wutalife_podcast,31,2022-07-23 22:12:21.962996,False
,1372856877,АБФ в Литве,abflithuania,526,2022-07-23 22:12:22.270638,False
,1497682708,🎓Образование в Литве🇪🇺,stud_Lietuva,290,2022-07-23 22:12:23.144754,False
,1420369818,#ззя,zzya2021,168,2022-07-23 22:12:24.147277,False
,1208473622,Беларусы Литвы - пикет Мядининкай,Freedom4Belarus_Myadininkai,34,2022-07-23 22:12:24.393702,False
,1287748618,"Вильнюс - ""Город свободы""",gorodsvobodi,29,2022-07-23 22:12:26.107548,False
,1197884304,Владислав Татур,TaturTV,5164,2022-07-23 22:12:30.925755,False
,1431357330,Больше всех надо,whomostneed,153,2022-07-23 22:12:31.187224,False
,1165504629,PCSC notifications,PCSCnotifications,1318,2022-07-23 22:12:31.876818,False
,1338143548,УНИАН Lite,unianlite,9663,2022-07-23 22:12:34.535877,False
,1102096276,Погода УНИАН,pogodaUnian,4696,2022-07-23 22:12:35.440240,False
,1428104959,УНІАН Туризм,uniantourism,2917,2022-07-23 22:12:39.859225,False
,1412195120,Шум триває,shuum3e,8065,2022-07-23 22:12:58.685371,False
,1360544555,УНІАН Ігри,uniangames,2633,2022-07-23 22:13:26.617547,False
,1368563607,🇺🇦 Максим Козицький/Львівська ОВА (ОДА),kozytskyy_maksym_official,171074,2022-07-23 22:14:12.833171,False
,1708255880,Андрій Єрмак 🇺🇦,ermaka2022,52969,2022-07-23 22:15:54.845454,False
,1367214185,Kyiv Metro Alerts,kyivmetroalerts,15633,2022-07-23 22:16:00.876940,False
,1162418695,Слуга Народу,SlugaNarodu_Official,11506,2022-07-23 22:16:07.805478,False
,1727398943,Бердянск Сейчас,brdVP,46001,2022-07-23 22:16:59.520270,False
,1297348512,Команда Зеленського,ze_team2019,44697,2022-07-23 22:17:05.501272,False
,1479487817,Макс Бужанский,MaxBuzhanskiy,31433,2022-07-23 22:17:09.665329,False
,1649010258,🇺🇦Сергій Гайдай/ Луганська ОДА (ОВА)🇺🇦,luhanskaVTSA,42779,2022-07-23 22:17:14.488940,False
,1417982237,Освітній центр Верховної Ради України,educationcentreVR,14886,2022-07-23 22:17:15.497756,False
,1364352361,Маркушин Олександр,markushyn,25471,2022-07-23 22:17:25.239555,False
,1686702225,AlexeyProfessorLebedinsky,proflebedinsky,2741,2022-07-23 22:17:26.233125,False
,1232724162,Суспільний Контроль,SuspKontrol,5311,2022-07-23 22:17:33.198234,False
,1331485017,Київ city,corona_kyiv,27089,2022-07-23 22:18:10.775137,False
,1440109397,🇺🇦✌️МЗС,Ukraine_MFA,13210,2022-07-23 22:18:11.014128,False
,1268153613,Думська — новини Одеси. Україна,dumskaya_net,101511,2022-07-23 22:20:07.930564,False
,1264942024,Телекритика,Telekritika_ua,264,2022-07-23 22:20:56.881237,False
,1304966990,Зае*ал коронавирус,zaebalkoronavirus,55,2022-07-23 22:21:36.197115,False
,1119403404,ПОСТПРАВДА,postposttruth,29961,2022-07-23 22:23:52.128616,False
,1422072723,INeedHelpBy - продуктовая помощь,ineedhelpby,834,2022-07-23 22:24:18.703730,False
,1165135413,КОТОС: местное самоуправление,rksby2020,1003,2022-07-23 22:24:19.398793,False
,1148782607,Krumkachy,krumkachy,780,2022-07-23 22:25:39.714544,False
,1396043921,SPPLAW for Business,spplaw_for_business,511,2022-07-23 22:25:46.671417,False
,1444716982,Песнi ПЕРАМОГI,pobeda_belarus,709,2022-07-23 22:25:50.885282,False
,1189767042,Дзікая прырода побач,wildlifebelarus,2740,2022-07-23 22:25:51.933037,False
,1429480250,KAMBEG,kambeg_dub,310,2022-07-23 22:25:55.154565,False
,1018957453,The Village,thevillagemsk,81505,2022-07-23 22:28:25.193973,False
,1187852574,А-100 Комфорт,a100comfort,3853,2022-07-23 22:28:31.125236,False
,1003740416,КАШИН,kashinguru,45418,2022-07-23 22:29:42.218839,False
